Code,Year,Deaths - Exposure to forces of nature %,Deaths - Under 5 ,Deaths -  Age: 5-14 years ,Deaths - Age: 15-49 years ,Deaths - Age: 50-69 years,Deaths - Age: 70+ years ,Deaths - No access to handwashing facility ,Deaths - Smoking,Deaths - Secondhand smoke,Deaths - Unsafe water source ,Deaths - Household air pollution from solid fuels ,Deaths - Air pollution ,Deaths Outdoor air pollution,IDDeath
TGO,1995,0.006970529,22381.83321,1632.206256,7998.853668,5843.014202,5238.636917,2653.241758,957.2885511,367.8018554,3952.72241,2898.735805,3378.583735,492.71,1995TGO
TGO,1994,0,22384.41598,1627.095612,7428.124444,5586.990135,5119.933923,2729.529145,924.5559507,367.7381356,4095.126202,2903.03189,3372.542382,482.54,1994TGO
THA,2012,0.102157148,7264.632498,3459.727965,86637.92238,120770.4785,182826.8351,2289.622943,52258.42774,7246.953187,2867.392999,7678.102601,28573.58106,21098.85,2012THA
THA,2008,0.010247994,9872.091314,4473.445924,94217.87034,108872.9399,163233.2842,1945.22932,50740.95636,7018.000096,2819.858629,9529.65055,27526.10007,18220.06,2008THA
THA,2009,0.004727399,9008.671948,4210.163869,90972.81051,110193.0682,166485.293,2006.561164,50438.7206,6941.365178,2820.103978,9020.004807,27317.15488,18512.06,2009THA
THA,1990,0.015509839,32393.86651,11423.83782,79658.7816,88845.48557,103695.8491,1947.052463,44724.88134,8049.073567,4193.746054,17909.322,26741.09971,9095.29,1990THA
THA,2011,0.200402076,7517.321106,3625.92558,88010.18304,118163.1829,179997.2362,2210.830496,52434.9633,7232.55954,2848.772503,8272.336144,28525.98723,20465.08,2011THA
THA,2010,0.075936093,8117.027516,3881.094214,89782.30074,114595.3527,174828.9605,2116.851652,51881.36625,7161.525299,2835.009888,8799.597658,28144.30947,19559.25,2010THA
THA,2007,0.013991694,10919.67497,4892.913286,98048.75291,107481.9496,157543.9472,1872.852869,50619.95252,6981.750693,2829.693089,10039.86417,27341.57428,17531.88,2007THA
THA,2014,0.007897701,6495.167652,3122.848484,86072.29286,127306.7933,194971.7285,2410.651031,52652.64535,7433.381545,2979.232048,6924.181937,28636.191,21899.55,2014THA
THA,2015,0.000464704,6311.931918,3033.347218,85676.41369,131457.2955,204086.0217,2460.916002,53394.69058,7615.927018,3090.509664,6718.12587,28705.39321,22168.74,2015THA
THA,2016,0.007073844,6313.41143,3011.850231,86640.11452,138178.8662,218388.3114,2535.703042,55250.73783,7992.683854,3276.942468,6538.232614,29660.81445,23309.3,2016THA
THA,2017,0.01650661,5806.541784,2874.847794,85441.66378,141802.558,231302.3712,2570.368924,56234.80933,8278.512037,3424.406866,6244.842235,30625.15311,24579.35,2017THA
THA,2004,2.134189535,14504.57792,7168.137558,124757.8352,105297.858,140224.6521,1692.143182,49422.26334,6933.643138,2832.540346,11298.08625,26677.4958,15623.25,2004THA
THA,2013,0.020959852,6643.062201,3220.320311,86047.91825,123280.9028,186453.3013,2342.010135,51871.05443,7244.470454,2881.06641,7152.742241,28454.13102,21494.78,2013THA
THA,2005,0.012791545,13013.47495,5660.713998,110239.7045,105048.5683,145280.9665,1735.489496,50157.52989,6895.53915,2834.923212,10962.90828,26860.69817,16139.92,2005THA
THA,2002,0.048481895,16243.50441,7493.320171,135775.7282,101759.1268,130790.371,1630.619015,48991.25089,7345.227584,2833.93165,12424.72671,26865.92875,14694.6,2002THA
THA,2003,0.002331539,15100.68497,6753.693676,128995.992,101384.8089,133889.5341,1647.709697,48821.45931,7043.015647,2810.197037,11772.89291,26542.73524,15016.59,2003THA
THA,2001,0.057153375,17439.57743,7600.369993,137626.4064,100276.2119,125699.4096,1576.686348,48245.03773,7401.24968,2830.680354,12760.5468,26460.2314,13955.77,2001THA
THA,2000,0.027267161,18508.7249,7502.500039,143736.8622,103396.2626,126762.2604,1569.101828,49670.45183,7858.776559,2854.54514,13997.87646,27614.35829,13891.08,2000THA
THA,1999,0.005992824,19680.09977,7625.350605,144547.4164,104159.1438,124631.1365,1532.57661,50201.36102,7946.921227,2861.196322,14631.47185,27937.0654,13591.22,1999THA
THA,1998,0.00025918,20880.53647,7814.238339,138069.8835,100815.8684,118698.5159,1455.444418,48500.99362,7674.015695,2802.38788,14470.77634,26904.80934,12715.93,1998THA
THA,1997,0.055078462,21723.51994,8027.233266,134680.3751,102039.3973,118707.7221,1468.977203,49095.30128,7867.695927,2874.264169,15189.62065,27434.37377,12530.09,1997THA
THA,2006,0.081426455,11982.68846,5303.243456,103134.5951,106219.0514,151107.9259,1800.229442,50411.57105,6932.287696,2825.510242,10473.06129,27087.70743,16850.94,2006THA
THA,1994,0.030565011,25672.36317,9334.778294,113010.5471,100868.652,117641.8416,1644.504163,50190.0119,8207.293075,3351.940249,17142.54522,28398.32711,11546.81,1994THA
THA,1993,0.012731697,26984.32436,9671.226318,100937.4501,97090.32296,118849.6493,1724.459961,49084.41296,8254.881549,3599.408093,17468.0412,28197.26487,11018.39,1993THA
THA,1992,0.001777182,28545.03649,10026.39224,91409.82631,94174.26852,113558.333,1776.432611,47517.14972,8165.760711,3761.733952,17568.83916,27626.19794,10337.57,1992THA
THA,1991,0.016842907,30401.14968,10671.39893,85087.78466,92263.57935,108219.7677,1849.864196,46351.95329,8123.19367,3950.536508,17726.4469,27224.7373,9770.25,1991THA
THA,1996,0.025158677,23078.06713,8461.94923,138903.0202,106455.3261,120717.0205,1553.064837,52288.68834,8316.143729,3035.816339,16522.87974,29126.58267,12903.1,1996THA
THA,1995,0.067623033,24448.06128,8902.560311,127344.4244,103291.8748,117642.8024,1587.050948,51111.48914,8191.746527,3165.139901,16767.52945,28585.50161,12110.85,1995THA
TJK,1999,0.071207864,12674.67851,1209.028879,6062.232389,7230.379242,10759.7666,904.9800365,3467.711153,1096.043826,1918.390343,3096.791774,5140.26637,2090.21,1999TJK
TJK,1998,0.156709317,13285.17835,1362.504478,6482.75057,7832.715123,10619.15027,938.4833055,3599.644385,1170.271337,2062.134616,3199.846949,5340.4246,2189.34,1998TJK
TJK,1997,0.09922271,13734.6856,1298.304645,6246.786952,8282.07825,10770.32194,963.5660058,3782.716545,1260.227879,2175.420205,3338.499046,5581.829426,2294.72,1997TJK
TJK,1996,0,14626.90873,1646.395664,8053.358004,9055.884879,11149.16442,984.8177507,3997.439938,1365.000143,2271.760581,3502.318642,5860.632516,2414.44,1996TJK
TJK,1995,0,14731.44685,1344.424026,6403.175348,9151.95441,11140.71631,1000.937706,4065.76377,1452.610734,2354.376159,3580.970885,6006.684674,2484.23,1995TJK
TJK,1992,3.449081321,16718.46981,1810.041709,8222.846124,8758.176611,10926.35857,1038.850702,3725.679251,1566.240439,2543.298034,3530.549498,5880.737721,2409.29,1992TJK
TJK,1993,0,17937.34175,3255.420283,15279.53844,9660.46845,11191.10092,1024.654426,3793.762037,1520.004397,2499.093366,3510.597298,5898.443863,2446.74,1993TJK
TJK,1991,0.002517226,16248.9608,968.0917797,4546.548845,7655.411814,10326.73912,1047.536939,3479.956329,1603.251229,2541.467775,3531.70239,5789.552171,2314.51,1991TJK
TJK,1990,0,16957.52063,1002.097901,4363.669355,7087.365098,9801.251786,1093.086505,3330.120003,1665.685934,2589.714761,3619.676611,5792.867405,2227.95,1990TJK
TJK,2017,0.027123742,11343.24082,1061.187772,8494.300317,13225.53096,13869.72643,546.2755517,4164.573446,1138.470351,1138.600489,2279.727415,5317.501597,3081.05,2017TJK
TJK,2000,0,12209.54733,1192.52782,6146.061578,7012.912888,10831.28919,868.3777877,3385.833007,1036.174216,1789.250248,2973.129271,4947.71665,2019.82,2000TJK
TJK,1994,0,15162.07949,1317.247418,6162.64917,9286.645271,11147.00919,1016.383944,4083.309137,1523.700926,2426.994103,3625.220949,6115.624731,2551.69,1994TJK
TJK,2001,0.002694202,11688.89718,1171.56352,6270.320354,6826.676964,11177.55929,810.9210983,3326.52823,988.4299156,1621.072904,2849.973015,4825.189247,2020.17,2001TJK
TJK,2016,0,11571.12431,1043.261377,8401.577844,12423.27176,13882.24741,564.8643474,4042.491693,1123.328201,1159.321323,2302.05418,5201.231337,2940.26,2016TJK
TJK,2002,0.095577413,11158.20295,1131.103784,6360.040453,6827.792964,11160.55158,744.258604,3311.019942,941.8652438,1449.116016,2716.263084,4685.684968,2013.69,2002TJK
TJK,2003,0.016522889,10680.95521,1080.415125,6428.388231,6741.209994,11400.21273,679.360334,3287.876991,904.0497606,1289.792059,2570.02866,4555.004145,2028.67,2003TJK
TJK,2009,0.052446548,10302.53724,912.757186,7718.117686,7931.238698,13201.06376,541.4531763,3558.093629,930.8585456,983.0952161,2185.940696,4636.478419,2493.33,2009TJK
TJK,2014,0.044723216,11563.85252,935.0155411,8192.526725,10436.86366,13628.1925,571.6795091,3756.470525,1057.867381,1114.836034,2199.636623,5003.495719,2844.7,2014TJK
TJK,2013,0,11392.61759,916.3949681,8002.031811,9606.401496,13712.24684,570.1009375,3671.492134,1028.323874,1086.053608,2129.24526,4937.579842,2849.35,2013TJK
TJK,2012,0.004681799,11028.13268,900.8101928,7997.292775,9090.599461,13730.31955,559.1161482,3663.737374,1001.392298,1044.98035,2136.0273,4823.572571,2728.82,2012TJK
TJK,2011,0,10766.12296,897.4931626,7982.817237,8654.44745,13775.68143,550.8918299,3662.6426,981.4894707,1018.594683,2084.230448,4868.433559,2826.97,2011TJK
TJK,2015,0.004345594,11589.65892,1019.261118,8218.845725,11449.25693,13786.91131,570.1332828,3918.173328,1091.248619,1141.218776,2197.242875,5158.871865,3003.19,2015TJK
TJK,2008,0,10115.02637,927.411561,7548.874211,7691.884647,12917.21613,547.1516187,3547.943955,915.0305609,981.4917265,2229.21566,4593.878223,2408,2008TJK
TJK,2007,0.127287152,10004.50751,956.7928162,7417.675308,7468.844933,12666.78096,556.7804012,3531.66349,902.0873198,989.0542258,2269.274745,4546.237773,2320.46,2007TJK
TJK,2006,0.063434629,10012.24175,982.5236813,7208.409083,7259.788575,12389.27332,571.2814112,3466.416302,891.9323558,1025.252344,2343.557258,4510.700477,2210.66,2006TJK
TJK,2005,0.064617575,10060.1451,1010.927672,6988.96034,7069.939608,12029.52722,589.1365598,3414.363062,885.0284882,1072.720799,2431.274701,4482.780612,2094.89,2005TJK
TJK,2004,0,10310.01817,1040.537917,6591.304314,6774.106055,11577.6766,624.1006243,3300.590456,879.2770485,1155.50193,2452.658748,4456.329444,2046.61,2004TJK
TJK,2010,0.182399041,10552.46104,922.5132413,7956.777869,8279.952963,13434.10937,544.1444354,3594.732107,953.2182827,998.7764018,2152.029689,4696.927618,2587.14,2010TJK
TKM,2010,0.003220589,4348.997499,358.7898957,6242.397978,7909.54768,10683.58098,86.86167143,2995.041151,963.0850087,110.6474957,28.63041031,2164.973679,2144.8,2010TKM
TKM,2004,0.002852191,5149.801483,493.8420689,7028.186064,8545.020874,11051.00893,154.1384047,3495.881473,1176.9095,235.2699055,52.91985152,2576.858558,2535.57,2004TKM
TKM,2002,0.003425997,5685.467716,554.1108648,6302.873653,7588.350314,9750.523128,192.822429,3101.091607,1120.246842,332.1241148,50.37378659,2435.326221,2396.54,2002TKM
TKM,1992,0,8351.339199,578.6993904,4059.740897,7332.766195,7371.146882,300.370961,2735.106245,1225.712154,562.8206029,71.52512823,2373.379539,2320.72,1992TKM
TKM,1993,0,8084.29823,605.9003323,4727.056385,8047.075392,7944.0957,296.1239157,3047.591084,1282.794714,567.0450274,72.0185388,2551.642314,2499.29,1993TKM
TKM,1995,0,7804.554406,628.4099927,5335.983801,8392.00468,8462.364491,325.3890249,3204.02639,1316.11286,675.1644492,69.74933008,2635.276662,2585.61,1995TKM
TKM,1998,0,7063.35784,705.7791544,6496.719281,7952.280795,8761.582731,305.9575278,3250.19206,1266.020867,604.995432,59.15446816,2684.605167,2644.32,1998TKM
TKM,1994,0,7934.689712,622.1744891,5072.215763,8375.303831,8253.315034,315.9773207,3174.794974,1314.276313,640.7990308,71.44067445,2637.519749,2586.6,1994TKM
TKM,1999,0,6673.368852,680.0423181,6412.946922,7532.301907,8828.182259,273.7071325,3115.213353,1195.277704,523.3127255,54.27639901,2542.142435,2503.45,1999TKM
TKM,2000,0.002441743,6334.182152,618.6919714,6071.803336,7271.571499,8896.72874,244.6844028,3000.390812,1131.035224,457.4785977,48.96307831,2388.380063,2352.55,2000TKM
TKM,2001,0.002664479,6024.068799,590.5505484,6058.755317,7278.214154,9178.961948,218.8052806,2974.789947,1111.724201,392.1990544,49.3603258,2384.725347,2347.24,2001TKM
TKM,2003,0.00342263,5404.453912,516.2768726,6560.212054,8042.639793,10351.97485,171.5465138,3299.175094,1141.982261,276.472896,51.7700293,2499.474132,2459.22,2003TKM
TKM,1996,0,7589.527119,640.3519083,5891.279614,8505.380929,8715.286981,325.1415741,3302.531347,1324.697172,676.8135517,66.48295179,2730.682106,2684.62,1996TKM
TKM,1997,0,7384.557269,690.0371714,6303.629569,8334.873944,8747.664883,321.9346488,3301.692703,1312.009272,653.5746507,62.81040509,2747.930399,2705.07,1997TKM
TKM,2005,0.002104083,4921.213103,472.3368458,7489.923886,9017.357252,11743.73487,140.4711735,3662.550429,1210.002344,209.0683696,54.45877438,2634.409578,2591.7,2005TKM
TKM,2007,0.00220121,4678.246837,421.1183782,7447.228714,9026.89437,11946.14638,118.9583502,3628.132331,1173.798818,161.8759668,44.71861077,2634.865866,2601.38,2007TKM
TKM,2006,0.002215243,4769.760714,446.4445085,7557.307158,9119.350637,11985.08512,129.1517725,3670.673476,1204.110922,182.3555112,49.8490043,2668.510475,2630.31,2006TKM
TKM,2017,0,2834.476322,327.3854902,6602.779455,11657.73379,11569.35821,43.54641493,3882.849715,1049.733505,44.49983181,15.68992507,2412.627483,2406.52,2017TKM
TKM,2016,0,3012.47418,326.8736102,6679.011773,11045.87793,11455.88192,46.63008397,3751.757309,1038.39592,45.31867003,16.28507674,2348.747893,2341.52,2016TKM
TKM,1991,0,8538.284063,584.6042426,3798.684312,7030.426254,7059.377437,312.5336368,2640.496832,1209.775047,586.4979613,73.67117671,2286.986216,2232.09,1991TKM
TKM,2014,0.002322939,3446.351908,328.2928385,6659.392865,9982.085809,11500.16714,54.83348875,3503.855162,1019.466066,51.07179433,19.68178892,2264.130183,2252.93,2014TKM
TKM,2015,0,3233.500132,325.8644969,6677.192502,10508.45239,11460.16175,51.02275267,3654.094939,1034.477952,48.81865189,16.6309404,2365.816184,2358.16,2015TKM
TKM,2012,0.00252803,3921.3206,336.4002559,6313.958117,8662.510544,11040.05733,68.34443076,3100.380586,975.2993666,72.6474181,24.07592849,2187.985927,2172.13,2012TKM
TKM,2011,0.003596111,4147.356842,348.3480034,6241.782304,8184.396869,10798.98953,77.40592041,3007.353397,963.4932009,91.92808598,25.35679602,2198.742897,2181.92,2011TKM
TKM,1990,0,8703.026553,595.0833275,3750.613844,6709.390338,6842.243105,346.5276833,2541.068453,1210.917658,680.2373875,77.44720394,2210.442853,2151.78,1990TKM
TKM,2009,0.003018073,4529.94546,374.7469736,6551.551589,8091.081018,10968.72507,99.06908341,3137.016465,1016.42677,128.9114447,32.7819817,2293.270903,2269.69,2009TKM
TKM,2008,0.002759557,4630.425,402.5525828,7162.515673,8659.561273,11570.32907,110.0760185,3429.90805,1111.483213,145.6244435,38.84582072,2507.250544,2478.8,2008TKM
TKM,2013,0.004750159,3692.763824,332.7365281,6517.95837,9318.748985,11324.05427,61.60375853,3302.034189,998.3107218,62.27515476,21.27023533,2268.227298,2255.55,2013TKM
TLS,1994,0,3866.175973,270.7077002,1304.398356,1112.187282,793.0624108,184.1859231,383.7778853,250.8298464,361.3704729,870.1601123,959.8994572,90.46,1994TLS
TLS,1991,0,4254.882163,287.5837263,1374.337918,1034.828217,723.0631298,229.9695642,363.8320242,272.1661887,431.2621339,943.3222388,1032.379056,89.71,1991TLS
TLS,1992,0,4125.453443,277.7902779,1328.427255,1055.790748,741.0334243,215.4715234,371.6883585,265.8100037,408.8243374,920.9832978,1010.948514,90.64,1992TLS
TLS,1993,0,4014.239084,284.642685,1372.920553,1087.056518,765.3775378,199.9264836,377.9540709,258.4205061,384.5978443,896.4279308,986.3180334,90.59,1993TLS
TLS,1990,0,4331.281169,270.4810934,1275.934088,1004.510887,707.8484931,244.0438812,355.3047728,277.990554,454.4937946,964.0624968,1052.533461,89.1,1990TLS
TLS,2002,0,2724.32324,208.4515157,1072.80314,1308.588778,1255.63294,87.21636207,473.3252893,185.5081074,235.4931287,675.3436039,759.8442311,85.58,2002TLS
TLS,1997,0,3468.229954,273.963903,1349.80216,1192.511862,910.5437207,133.8319526,398.9530597,224.001422,286.9539117,778.8748013,867.2790095,89.2,1997TLS
TLS,1998,0,3317.823728,268.4887006,1345.44199,1213.240365,965.2341382,118.4398131,409.0581378,214.4157755,265.0614373,747.4355343,835.585831,88.98,1998TLS
TLS,1999,0,3577.345914,536.935265,2709.513673,1369.901226,1068.213519,109.240555,423.455837,207.3143531,256.1657425,735.7556063,820.8632285,85.99,1999TLS
TLS,1995,0,3750.977083,277.0100339,1341.895626,1150.450448,827.3578311,167.9827494,390.5056958,243.3429849,337.6956384,846.880467,935.3370109,89.21,1995TLS
TLS,2000,0,3038.975366,212.1662478,1077.757074,1253.910605,1095.364313,101.4966921,440.3006065,200.9328877,253.3752327,721.0658784,805.0427202,84.92,2000TLS
TLS,1996,0,3547.860417,224.4819979,1080.02521,1147.896525,859.3228093,152.4354803,395.3578893,235.8715741,315.6596969,817.1138892,907.2564546,90.92,1996TLS
TLS,2001,0.015141059,2877.71919,209.9990481,1073.243395,1278.252217,1171.790582,91.83992937,454.8381689,192.1759209,243.1599591,695.2896336,778.7825842,84.49,2001TLS
TLS,2003,0.04608414,2586.502642,199.9473388,1036.507519,1349.427898,1343.747331,85.09085367,496.0349605,182.1948505,232.8809112,663.8449352,751.4155285,88.73,2003TLS
TLS,2009,0,1578.618865,168.5586753,886.4638719,1703.301569,1792.559014,64.53174027,608.699201,159.0412969,179.9016072,552.467766,667.7135244,117.11,2009TLS
TLS,2016,0,1239.730962,159.5843279,1018.562527,1975.673102,2642.011464,56.21162419,783.9387481,166.7753035,133.722736,592.1419755,737.1907129,148.93,2016TLS
TLS,2005,0,2220.585531,184.9948786,961.7931584,1465.260233,1469.631893,77.57908478,533.6979209,175.5053597,215.5581398,632.2700908,727.8099403,96.88,2005TLS
TLS,2006,0,2020.154083,186.3748607,956.8529954,1520.02253,1544.324628,70.56967157,549.7717986,168.3466033,200.1392235,600.3548503,700.082562,101.17,2006TLS
TLS,2007,0.016246058,1851.145238,181.4797311,927.4589589,1576.495811,1625.831874,67.87876701,568.5128579,165.7672721,195.3056564,581.7594667,688.2879007,108.09,2007TLS
TLS,2010,0,1478.279583,165.0989079,889.3452383,1802.550256,1872.154955,63.58807423,637.2366851,158.6658295,175.4599052,549.7182078,670.8134707,123.16,2010TLS
TLS,2017,0,1214.295089,157.6045887,1045.156062,2011.580211,2764.186374,56.68083642,805.0884028,167.6016329,135.4508323,605.256925,750.7056044,149.77,2017TLS
TLS,2008,0,1698.312439,172.9098627,892.6389902,1633.400795,1707.57062,66.12190281,586.7061811,162.0667624,188.0943058,561.8708299,673.8485014,113.67,2008TLS
TLS,2013,0,1267.639347,159.3575641,930.3343006,1934.674886,2197.450207,58.24936182,709.7495781,159.9222812,145.2366989,552.8384602,687.2552467,137.21,2013TLS
TLS,2014,0,1249.61969,159.2586047,962.1176313,1952.303465,2350.925506,57.43327492,736.9904883,162.3906188,139.472755,567.7599242,701.7669266,137.12,2014TLS
TLS,2015,0,1251.647196,159.8090992,990.5166608,1955.493318,2512.086723,56.30833971,762.8925485,164.7786359,134.6710056,578.4504281,720.466572,145.5,2015TLS
TLS,2004,0,2410.132084,189.202842,987.35023,1388.051443,1419.500723,83.2903692,515.0995237,180.4612093,229.7860037,654.3658602,746.3881923,93.27,2004TLS
TLS,2011,0,1397.576896,163.2052655,897.8495178,1864.998405,1962.657286,60.81744444,660.9414922,158.2989778,162.4130258,544.6021745,673.7194789,131.39,2011TLS
TLS,2012,0,1326.333546,161.2634291,909.3925241,1902.955157,2066.469124,59.9697966,683.388756,159.0424999,155.2938248,548.6551429,678.9132349,132.77,2012TLS
TON,2010,0,47.50647888,10.4428047,107.563259,186.41901,332.1469554,1.137692969,80.29252138,22.3628502,2.265414828,39.27555739,57.97838766,18.7,2010TON
TON,1990,0.185074414,61.77513738,11.73612319,85.01116557,171.6971709,210.4758884,2.386191038,66.18098151,17.71366348,3.966184929,45.53577919,54.40720741,8.87,1990TON
TON,2008,0,50.24961422,10.63619492,105.4861686,184.9455732,322.996162,1.152853243,79.37347568,22.15452665,2.32905138,40.65691208,58.29435828,17.64,2008TON
TON,2009,1.180110309,52.10051997,18.14319661,160.2421407,199.5708965,333.1948751,1.140345992,80.75386379,22.18518451,2.280541072,40.06039276,58.16758086,18.11,2009TON
TON,2011,0,45.5672846,10.22032048,108.063291,187.2069645,336.0192185,1.132419192,80.30771547,22.42726846,2.213267481,38.56021768,57.7676387,19.21,2011TON
TON,2015,0,38.89682152,9.093627706,107.2426126,193.4034422,350.0466743,1.091564019,80.50535054,22.82500413,2.005299024,36.54170774,55.06805803,18.53,2015TON
TON,2013,0,42.12057269,9.714564121,108.2193318,189.8110262,343.981166,1.129604052,80.53245809,22.65238453,2.106650241,37.59617541,56.2015778,18.61,2013TON
TON,2002,0,53.46522964,10.4705111,94.83203793,182.8935754,289.0295625,1.480822855,76.66295084,20.97123045,2.817600401,44.23340275,58.0016374,13.77,2002TON
