Code,Year,Solar (% sub energy),Hydro (% sub energy),Wind (% sub energy),IDRES
ZAF,1985,0,0.19,0,1985ZAF
ZAF,1986,0,0.484,0,1986ZAF
ZAF,1987,0,0.475,0,1987ZAF
ZAF,1988,0,0.844,0,1988ZAF
ZAF,1989,0,0.771,0,1989ZAF
ZAF,1990,0,0.273,0,1990ZAF
ZAF,1991,0,0.539,0,1991ZAF
ZAF,1992,0,0.204,0,1992ZAF
ZAF,1993,0,0.04,0,1993ZAF
ZAF,1994,0,0.279,0,1994ZAF
ZAF,1995,0,0.132,0,1995ZAF
ZAF,1996,0,0.322,0.001,1996ZAF
ZAF,1997,0,0.499,0.002,1997ZAF
ZAF,1998,0,0.387,0.001,1998ZAF
ZAF,1999,0,0.171,0.002,1999ZAF
ZAF,2000,0.002,0.258,0.003,2000ZAF
ZAF,2001,0.003,0.399,0.005,2001ZAF
ZAF,2002,0.003,0.493,0.013,2002ZAF
ZAF,2003,0.003,0.179,0.024,2003ZAF
ZAF,2004,0.003,0.188,0.041,2004ZAF
ZAF,2005,0.004,0.276,0.046,2005ZAF
ZAF,2006,0.004,0.585,0.067,2006ZAF
ZAF,2007,0.004,0.56,0.074,2007ZAF
ZAF,2008,0.004,0.228,0.077,2008ZAF
ZAF,2009,0.004,0.262,0.079,2009ZAF
ZAF,2010,0.005,0.203,0.099,2010ZAF
ZAF,2011,0.014,0.548,0.096,2011ZAF
ZAF,2012,0.016,0.184,0.11,2012ZAF
ZAF,2013,0.043,0.197,0.132,2013ZAF
ZAF,2014,0.197,0.315,0.168,2014ZAF
ZAF,2015,0.496,0.145,0.184,2015ZAF
ZAF,2016,0.559,0.12,0.199,2016ZAF
ZAF,2017,0.733,0.149,0,2017ZAF
ZAF,2018,0.834,0.128,0,2018ZAF
ZAF,2019,0.868,0.125,0,2019ZAF
KOR,1965,0,2.642,0,1965KOR
KOR,1966,0,3.021,0,1966KOR
KOR,1967,0,2.543,0,1967KOR
KOR,1968,0,2.163,0,1968KOR
KOR,1969,0,2.754,0,1969KOR
KOR,1970,0,2.027,0,1970KOR
KOR,1971,0,2.026,0,1971KOR
KOR,1972,0,2.026,0,1972KOR
KOR,1973,0,1.537,0,1973KOR
KOR,1974,0,2.195,0,1974KOR
KOR,1975,0,1.762,0,1975KOR
KOR,1976,0,1.674,0,1976KOR
KOR,1977,0,1.133,0,1977KOR
KOR,1978,0,1.314,0,1978KOR
KOR,1979,0,1.448,0,1979KOR
KOR,1980,0,1.176,0,1980KOR
KOR,1981,0,1.52,0,1981KOR
KOR,1982,0,1.003,0,1982KOR
KOR,1983,0,1.235,0,1983KOR
KOR,1984,0,0.985,0,1984KOR
KOR,1985,0,1.421,0,1985KOR
KOR,1986,0,1.237,0.003,1986KOR
KOR,1987,0,1.424,0.004,1987KOR
KOR,1988,0,0.639,0.004,1988KOR
KOR,1989,0,0.877,0.025,1989KOR
KOR,1990,0,1.225,0.029,1990KOR
KOR,1991,0,0.806,0.042,1991KOR
KOR,1992,0,0.635,0.062,1992KOR
KOR,1993,0,0.79,0.08,1993KOR
KOR,1994,0,0.406,0.155,1994KOR
KOR,1995,0,0.437,0.27,1995KOR
KOR,1996,0,0.348,0.531,1996KOR
KOR,1997,0,0.368,0.865,1997KOR
KOR,1998,0.001,0.606,1.175,1998KOR
KOR,1999,0.001,0.541,1.595,1999KOR
KOR,2000,0.001,0.491,1.935,2000KOR
KOR,2001,0.001,0.277,2.404,2001KOR
KOR,2002,0.001,0.365,3.194,2002KOR
KOR,2003,0.001,0.532,3.443,2003KOR
KOR,2004,0.001,0.458,3.97,2004KOR
KOR,2005,0.001,0.376,4.852,2005KOR
KOR,2006,0.003,0.347,5.999,2006KOR
KOR,2007,0.008,0.35,6.708,2007KOR
KOR,2008,0.03,0.288,6.6,2008KOR
KOR,2009,0.055,0.261,7.69,2009KOR
KOR,2010,0.07,0.316,9.103,2010KOR
KOR,2011,0.082,0.375,8.603,2011KOR
KOR,2012,0.095,0.322,8.004,2012KOR
KOR,2013,0.138,0.342,7.817,2013KOR
KOR,2014,0.215,0.217,7.704,2014KOR
KOR,2015,0.325,0.165,7.827,2015KOR
KOR,2016,0.403,0.212,8.752,2016KOR
KOR,2017,0.545,0.204,0,2017KOR
KOR,2018,0.689,0.24,0,2018KOR
KOR,2019,0.874,0.2,0,2019KOR
ESP,1965,0,16.379,0,1965ESP
ESP,1966,0,20.088,0,1966ESP
ESP,1967,0,15.445,0,1967ESP
ESP,1968,0,15.804,0,1968ESP
ESP,1969,0,17.539,0,1969ESP
ESP,1970,0,14.73,0,1970ESP
ESP,1971,0,15.335,0,1971ESP
ESP,1972,0,15.817,0,1972ESP
ESP,1973,0,11.748,0,1973ESP
ESP,1974,0,11.935,0,1974ESP
ESP,1975,0,9.896,0,1975ESP
ESP,1976,0,7.425,0,1976ESP
ESP,1977,0,13.613,0,1977ESP
ESP,1978,0,13.772,0,1978ESP
ESP,1979,0,14.747,0,1979ESP
ESP,1980,0,9.314,0,1980ESP
ESP,1981,0,6.852,0,1981ESP
ESP,1982,0,8.233,0,1982ESP
ESP,1983,0,8.263,0,1983ESP
ESP,1984,0,9.482,0,1984ESP
ESP,1985,0,9.501,0,1985ESP
ESP,1986,0,7.875,0,1986ESP
ESP,1987,0,7.852,0,1987ESP
ESP,1988,0,9.692,0,1988ESP
ESP,1989,0.002,5.064,0,1989ESP
ESP,1990,0.002,6.654,0,1990ESP
ESP,1991,0.002,6.901,0,1991ESP
ESP,1992,0.002,4.559,0,1992ESP
ESP,1993,0.002,6.076,0,1993ESP
ESP,1994,0.002,6.71,0,1994ESP
ESP,1995,0.003,5.295,0,1995ESP
ESP,1996,0.003,8.79,0.021,1996ESP
ESP,1997,0.003,7.274,0.019,1997ESP
ESP,1998,0.003,6.789,0.02,1998ESP
ESP,1999,0.003,4.423,0.02,1999ESP
ESP,2000,0.003,5.412,0.018,2000ESP
ESP,2001,0.004,7.134,0.015,2001ESP
ESP,2002,0.005,3.912,0.011,2002ESP
ESP,2003,0.007,6.58,0.01,2003ESP
ESP,2004,0.009,4.849,0.01,2004ESP
ESP,2005,0.006,2.695,0.014,2005ESP
ESP,2006,0.018,3.826,0.015,2006ESP
ESP,2007,0.073,3.921,0.211,2007ESP
ESP,2008,0.38,3.466,0.344,2008ESP
ESP,2009,0.961,4.172,0.544,2009ESP
ESP,2010,1.085,6.455,0.851,2010ESP
ESP,2011,1.35,4.759,1.091,2011ESP
ESP,2012,1.86,3.194,1.074,2012ESP
ESP,2013,2.14,6.003,1.007,2013ESP
ESP,2014,2.262,6.479,1.01,2014ESP
ESP,2015,2.249,4.566,0.941,2015ESP
ESP,2016,2.18,5.815,0.912,2016ESP
ESP,2017,2.246,2.896,0,2017ESP
ESP,2018,1.96,5.35,0,2018ESP
ESP,2019,2.344,3.932,0,2019ESP
LKA,1965,0,15.602,0,1965LKA
LKA,1966,0,16.481,0,1966LKA
LKA,1967,0,16.526,0,1967LKA
LKA,1968,0,18.269,0,1968LKA
LKA,1969,0,20.194,0,1969LKA
LKA,1970,0,14.576,0,1970LKA
LKA,1971,0,17.282,0,1971LKA
LKA,1972,0,16.405,0,1972LKA
LKA,1973,0,13.395,0,1973LKA
LKA,1974,0,21.874,0,1974LKA
LKA,1975,0,23.795,0,1975LKA
LKA,1976,0,24.478,0,1976LKA
LKA,1977,0,25.003,0,1977LKA
LKA,1978,0,24.396,0,1978LKA
LKA,1979,0,25.143,0,1979LKA
LKA,1980,0,25.215,0.001,1980LKA
LKA,1981,0,23.292,0.002,1981LKA
LKA,1982,0,21.5,0.002,1982LKA
LKA,1983,0,15.947,0.002,1983LKA
LKA,1984,0,27.604,0.002,1984LKA
LKA,1985,0,32.41,0.002,1985LKA
LKA,1986,0,34.814,0.002,1986LKA
LKA,1987,0,27.859,0.003,1987LKA
LKA,1988,0,32.232,0.006,1988LKA
LKA,1989,0,35.053,0.014,1989LKA
LKA,1990,0,36.199,0.023,1990LKA
LKA,1991,0,34.738,0.033,1991LKA
LKA,1992,0,29.628,0.046,1992LKA
LKA,1993,0,36.184,0.065,1993LKA
LKA,1994,0,35.543,0.088,1994LKA
LKA,1995,0,35.975,0.124,1995LKA
LKA,1996,0,24.91,0.148,1996LKA
LKA,1997,0,24.489,0.205,1997LKA
LKA,1998,0,25.642,0.2,1998LKA
LKA,1999,0,25.212,0.267,1999LKA
LKA,2000,0.002,17.918,0.309,2000LKA
LKA,2001,0.005,17.676,0.357,2001LKA
LKA,2002,0.008,14.881,0.387,2002LKA
LKA,2003,0.013,17.487,0.425,2003LKA
LKA,2004,0.019,16.084,0.604,2004LKA
LKA,2005,0.022,16.213,0.852,2005LKA
LKA,2006,0.023,19.894,1.152,2006LKA
LKA,2007,0.025,16.542,1.522,2007LKA
LKA,2008,0.028,18.412,2.658,2008LKA
LKA,2009,0.029,16.667,2.941,2009LKA
LKA,2010,0.029,22.429,4.277,2010LKA
LKA,2011,0.033,17.233,4.876,2011LKA
LKA,2012,0.037,12.245,6.808,2012LKA
LKA,2013,0.052,25.123,6.544,2013LKA
LKA,2014,0.112,18.265,7.171,2014LKA
LKA,2015,0.153,18.721,6.865,2015LKA
LKA,2016,0.242,12.36,7.907,2016LKA
LKA,2017,0.618,11.098,0,2017LKA
LKA,2018,0.814,16.48,0,2018LKA
LKA,2019,0.917,11.998,0,2019LKA
SWE,1965,0,33.526,0,1965SWE
SWE,1966,0,30.753,0,1966SWE
SWE,1967,0,32.567,0,1967SWE
SWE,1968,0,30.112,0,1968SWE
SWE,1969,0,25.774,0,1969SWE
SWE,1970,0,24.058,0,1970SWE
SWE,1971,0,29.732,0,1971SWE
SWE,1972,0,29.833,0,1972SWE
SWE,1973,0,31.449,0,1973SWE
SWE,1974,0,32.529,0,1974SWE
SWE,1975,0,30.896,0,1975SWE
SWE,1976,0,27.602,0,1976SWE
SWE,1977,0,27.293,0,1977SWE
SWE,1978,0,25.305,0,1978SWE
SWE,1979,0,25.37,0,1979SWE
SWE,1980,0,26.014,0,1980SWE
SWE,1981,0,26.653,0,1981SWE
SWE,1982,0,25.826,0,1982SWE
SWE,1983,0,30.074,0,1983SWE
SWE,1984,0,30.39,0,1984SWE
SWE,1985,0,29.228,0,1985SWE
SWE,1986,0,24.146,0,1986SWE
SWE,1987,0,29.174,0,1987SWE
SWE,1988,0,29.042,0,1988SWE
SWE,1989,0,30.515,0,1989SWE
SWE,1990,0,30.313,0,1990SWE
SWE,1991,0,27.87,0,1991SWE
SWE,1992,0,32.581,0,1992SWE
SWE,1993,0,33.07,0.001,1993SWE
SWE,1994,0,26.092,0.002,1994SWE
SWE,1995,0,29.785,0.002,1995SWE
SWE,1996,0,23.204,0.002,1996SWE
SWE,1997,0,30.037,0.002,1997SWE
SWE,1998,0,30.032,0.003,1998SWE
SWE,1999,0,29.666,0.004,1999SWE
SWE,2000,0,35.198,0.004,2000SWE
SWE,2001,0.001,32.77,0.005,2001SWE
SWE,2002,0.001,29.146,0.006,2002SWE
SWE,2003,0.001,24.327,0.012,2003SWE
SWE,2004,0.001,25.472,0.012,2004SWE
SWE,2005,0.001,29.61,0.014,2005SWE
SWE,2006,0.001,26.534,0.017,2006SWE
SWE,2007,0.001,27.944,0.028,2007SWE
SWE,2008,0.002,29.462,0.056,2008SWE
SWE,2009,0.003,30.316,0.066,2009SWE
SWE,2010,0.004,28.862,0.066,2010SWE
SWE,2011,0.006,29.331,0.077,2011SWE
SWE,2012,0.008,32.397,0.085,2012SWE
SWE,2013,0.015,26.664,0.089,2013SWE
SWE,2014,0.02,27.675,0.108,2014SWE
SWE,2015,0.041,31.519,0.097,2015SWE
SWE,2016,0.06,26.217,0.096,2016SWE
SWE,2017,0.094,26.455,0,2017SWE
SWE,2018,0.161,25.625,0,2018SWE
SWE,2019,0.233,26.135,0,2019SWE
CHE,1965,0,37.573,0,1965CHE
CHE,1966,0,39.985,0,1966CHE
CHE,1967,0,40.627,0,1967CHE
CHE,1968,0,38.187,0,1968CHE
CHE,1969,0,35.266,0,1969CHE
CHE,1970,0,33.248,0,1970CHE
CHE,1971,0,32.326,0,1971CHE
CHE,1972,0,27.31,0,1972CHE
CHE,1973,0,27.101,0,1973CHE
CHE,1974,0,29.753,0,1974CHE
CHE,1975,0,33.251,0,1975CHE
CHE,1976,0,27.828,0,1976CHE
CHE,1977,0,33.928,0,1977CHE
CHE,1978,0,31.111,0,1978CHE
CHE,1979,0,29.36,0,1979CHE
CHE,1980,0,30.939,0,1980CHE
CHE,1981,0,32.572,0,1981CHE
CHE,1982,0,34.076,0,1982CHE
CHE,1983,0,31.895,0,1983CHE
CHE,1984,0,28.014,0,1984CHE
CHE,1985,0,28.127,0,1985CHE
CHE,1986,0,27.495,0,1986CHE
CHE,1987,0,29.181,0,1987CHE
CHE,1988,0,29.908,0,1988CHE
CHE,1989,0,26.573,0,1989CHE
CHE,1990,0.001,25.492,0,1990CHE
CHE,1991,0.002,26.738,0,1991CHE
CHE,1992,0.002,26.829,0,1992CHE
CHE,1993,0.003,29.452,0,1993CHE
CHE,1994,0.004,30.634,0,1994CHE
CHE,1995,0.005,29.079,0,1995CHE
CHE,1996,0.006,24.541,0,1996CHE
CHE,1997,0.006,27.221,0,1997CHE
CHE,1998,0.006,26.605,0.003,1998CHE
CHE,1999,0.008,30.492,0.004,1999CHE
CHE,2000,0.009,28.758,0.006,2000CHE
CHE,2001,0.009,30.026,0.006,2001CHE
CHE,2002,0.012,27.241,0.02,2002CHE
CHE,2003,0.014,27.046,0.058,2003CHE
CHE,2004,0.014,26.465,0.089,2004CHE
CHE,2005,0.017,25.34,0.125,2005CHE
CHE,2006,0.019,23.987,0.168,2006CHE
CHE,2007,0.023,27.515,0.207,2007CHE
CHE,2008,0.028,27.042,0.302,2008CHE
CHE,2009,0.04,26.715,0.284,2009CHE
CHE,2010,0.072,27.538,0.321,2010CHE
CHE,2011,0.134,25.89,0.285,2011CHE
CHE,2012,0.225,29.067,0.291,2012CHE
CHE,2013,0.365,28.046,0.272,2013CHE
CHE,2014,0.64,28.921,0.319,2014CHE
CHE,2015,0.865,29.57,0.306,2015CHE
CHE,2016,1.089,28.277,0.347,2016CHE
CHE,2017,1.363,27.613,0,2017CHE
CHE,2018,1.542,27.451,0,2018CHE
CHE,2019,1.783,27.373,0,2019CHE
TWN,1965,0,10.277,0,1965TWN
TWN,1966,0,9.869,0,1966TWN
TWN,1967,0,8.945,0,1967TWN
TWN,1968,0,11.441,0,1968TWN
TWN,1969,0,8.618,0,1969TWN
TWN,1970,0,7.426,0,1970TWN
TWN,1971,0,6.376,0,1971TWN
TWN,1972,0,7.023,0,1972TWN
TWN,1973,0,5.613,0,1973TWN
TWN,1974,0,8.126,0,1974TWN
TWN,1975,0,8.248,0,1975TWN
TWN,1976,0,5.504,0,1976TWN
TWN,1977,0,4.71,0,1977TWN
TWN,1978,0,4.925,0,1978TWN
TWN,1979,0,4.267,0,1979TWN
TWN,1980,0,2.591,0,1980TWN
TWN,1981,0,4.539,0,1981TWN
TWN,1982,0,4.51,0,1982TWN
TWN,1983,0,4.166,0,1983TWN
TWN,1984,0,3.458,0,1984TWN
TWN,1985,0,4.051,0,1985TWN
TWN,1986,0,3.814,0,1986TWN
TWN,1987,0,3.19,0,1987TWN
TWN,1988,0,2.467,0,1988TWN
TWN,1989,0,2.417,0,1989TWN
TWN,1990,0,2.985,0,1990TWN
TWN,1991,0,1.707,0,1991TWN
TWN,1992,0,2.754,0,1992TWN
TWN,1993,0,1.629,0,1993TWN
TWN,1994,0,1.896,0,1994TWN
TWN,1995,0,1.712,0,1995TWN
TWN,1996,0,1.608,0,1996TWN
TWN,1997,0,1.671,0,1997TWN
TWN,1998,0,1.87,0,1998TWN
TWN,1999,0,1.379,0,1999TWN
TWN,2000,0,1.22,0,2000TWN
TWN,2001,0,1.312,0,2001TWN
TWN,2002,0,0.683,0,2002TWN
TWN,2003,0,0.708,0,2003TWN
TWN,2004,0,0.709,0,2004TWN
TWN,2005,0,0.866,0,2005TWN
TWN,2006,0,0.865,0,2006TWN
TWN,2007,0,0.891,0.001,2007TWN
TWN,2008,0.001,0.912,0.001,2008TWN
TWN,2009,0.002,0.802,0.003,2009TWN
TWN,2010,0.005,0.845,0.065,2010TWN
TWN,2011,0.014,0.809,0.071,2011TWN
TWN,2012,0.035,1.139,0.057,2012TWN
TWN,2013,0.066,1.061,0.058,2013TWN
TWN,2014,0.105,0.82,0.183,2014TWN
TWN,2015,0.167,0.854,0.311,2015TWN
TWN,2016,0.211,1.225,0.423,2016TWN
TWN,2017,0.313,1.007,0,2017TWN
TWN,2018,0.497,0.811,0,2018TWN
TWN,2019,0.768,1.027,0,2019TWN
THA,1965,0,7.645,0,1965THA
THA,1966,0,8.119,0,1966THA
THA,1967,0,9.171,0,1967THA
THA,1968,0,7.333,0,1968THA
THA,1969,0,5.162,0,1969THA
THA,1970,0,7.414,0,1970THA
THA,1971,0,7.672,0,1971THA
THA,1972,0,5.326,0,1972THA
THA,1973,0,5.465,0,1973THA
THA,1974,0,6.874,0,1974THA
THA,1975,0,8.622,0,1975THA
THA,1976,0,8.737,0,1976THA
THA,1977,0,7.122,0,1977THA
THA,1978,0,4.225,0,1978THA
THA,1979,0,6.201,0,1979THA
THA,1980,0,2.415,0,1980THA
THA,1981,0,5.573,0,1981THA
THA,1982,0,7.021,0,1982THA
THA,1983,0,6.059,0,1983THA
THA,1984,0,6.139,0,1984THA
THA,1985,0,5.299,0,1985THA
THA,1986,0,7.448,0,1986THA
THA,1987,0,4.76,0,1987THA
THA,1988,0,3.894,0,1988THA
THA,1989,0,5.023,0,1989THA
THA,1990,0,3.774,0,1990THA
THA,1991,0,3.142,0,1991THA
THA,1992,0,2.628,0,1992THA
THA,1993,0,2.004,0,1993THA
THA,1994,0,2.179,0,1994THA
THA,1995,0,2.976,0,1995THA
THA,1996,0,2.881,0,1996THA
THA,1997,0,2.683,0,1997THA
THA,1998,0,2.081,0,1998THA
THA,1999,0,1.304,0,1999THA
THA,2000,0,2.204,0,2000THA
THA,2001,0,2.177,0,2001THA
THA,2002,0,2.347,0,2002THA
THA,2003,0,2.107,0,2003THA
THA,2004,0,1.601,0,2004THA
THA,2005,0,1.479,0,2005THA
THA,2006,0.009,2.029,0,2006THA
THA,2007,0.009,1.932,0,2007THA
THA,2008,0.009,1.657,0,2008THA
THA,2009,0.01,1.595,0,2009THA
THA,2010,0.012,1.144,0,2010THA
THA,2011,0.019,1.624,0,2011THA
THA,2012,0.095,1.605,0,2012THA
THA,2013,0.234,1.007,0,2013THA
THA,2014,0.348,0.93,0,2014THA
THA,2015,0.413,0.653,0,2015THA
THA,2016,0.57,0.598,0,2016THA
THA,2017,0.75,0.774,0,2017THA
THA,2018,0.797,1.214,0,2018THA
THA,2019,0.796,1.002,0,2019THA
TTO,1965,0,0,0,1965TTO
TTO,1966,0,0,0,1966TTO
TTO,1967,0,0,0,1967TTO
TTO,1968,0,0,0,1968TTO
TTO,1969,0,0,0,1969TTO
TTO,1970,0,0,0,1970TTO
TTO,1971,0,0,0,1971TTO
TTO,1972,0,0,0,1972TTO
TTO,1973,0,0,0,1973TTO
TTO,1974,0,0,0,1974TTO
TTO,1975,0,0,0,1975TTO
TTO,1976,0,0,0,1976TTO
TTO,1977,0,0,0,1977TTO
TTO,1978,0,0,0,1978TTO
TTO,1979,0,0,0,1979TTO
TTO,1980,0,0,0,1980TTO
TTO,1981,0,0,0,1981TTO
TTO,1982,0,0,0,1982TTO
TTO,1983,0,0,0,1983TTO
TTO,1984,0,0,0,1984TTO
TTO,1985,0,0,0,1985TTO
TTO,1986,0,0,0,1986TTO
TTO,1987,0,0,0,1987TTO
TTO,1988,0,0,0,1988TTO
TTO,1989,0,0,0,1989TTO
TTO,1990,0,0,0,1990TTO
TTO,1991,0,0,0,1991TTO
TTO,1992,0,0,0,1992TTO
TTO,1993,0,0,0,1993TTO
TTO,1994,0,0,0,1994TTO
TTO,1995,0,0,0.002,1995TTO
TTO,1996,0,0,0.007,1996TTO
TTO,1997,0,0,0.011,1997TTO
TTO,1998,0,0,0.022,1998TTO
TTO,1999,0,0,0.015,1999TTO
TTO,2000,0,0,0.019,2000TTO
TTO,2001,0.001,0,0.016,2001TTO
TTO,2002,0.002,0,0.016,2002TTO
TTO,2003,0.003,0,0.032,2003TTO
TTO,2004,0.003,0,0.08,2004TTO
TTO,2005,0.003,0,0.191,2005TTO
TTO,2006,0.003,0,0.33,2006TTO
TTO,2007,0.003,0,0.608,2007TTO
TTO,2008,0.004,0,0.916,2008TTO
TTO,2009,0.004,0,1.064,2009TTO
TTO,2010,0.004,0,1.375,2010TTO
TTO,2011,0.005,0,1.492,2011TTO
TTO,2012,0.005,0,1.854,2012TTO
TTO,2013,0.004,0,2.337,2013TTO
TTO,2014,0.005,0,2.529,2014TTO
TTO,2015,0.006,0,2.838,2015TTO
TTO,2016,0.007,0,2.981,2016TTO
TTO,2017,0.006,0,0,2017TTO
TTO,2018,0.006,0,0,2018TTO
TTO,2019,0.006,0,0,2019TTO
TUR,1965,0,6.651,0,1965TUR
TUR,1966,0,6.218,0,1966TUR
TUR,1967,0,6.123,0,1967TUR
TUR,1968,0,7.011,0,1968TUR
TUR,1969,0,6.968,0,1969TUR
TUR,1970,0,5.767,0,1970TUR
TUR,1971,0,4.48,0,1971TUR
TUR,1972,0,4.923,0,1972TUR
TUR,1973,0,3.527,0,1973TUR
TUR,1974,0,4.46,0,1974TUR
TUR,1975,0,7.052,0,1975TUR
TUR,1976,0,8.892,0,1976TUR
TUR,1977,0,8.313,0,1977TUR
TUR,1978,0,8.564,0,1978TUR
TUR,1979,0,10.016,0,1979TUR
TUR,1980,0,10.635,0,1980TUR
TUR,1981,0,11.725,0,1981TUR
TUR,1982,0,12.066,0,1982TUR
TUR,1983,0,9.331,0,1983TUR
TUR,1984,0,10.497,0,1984TUR
TUR,1985,0,8.715,0,1985TUR
TUR,1986,0,7.879,0,1986TUR
TUR,1987,0,10.859,0,1987TUR
TUR,1988,0,15.4,0,1988TUR
TUR,1989,0,9.688,0,1989TUR
TUR,1990,0,11.526,0,1990TUR
TUR,1991,0,11.061,0,1991TUR
TUR,1992,0,12.331,0,1992TUR
TUR,1993,0,14.519,0,1993TUR
TUR,1994,0,13.498,0,1994TUR
TUR,1995,0,14.021,0,1995TUR
TUR,1996,0,14.644,0,1996TUR
TUR,1997,0,13.764,0,1997TUR
TUR,1998,0,14.239,0,1998TUR
TUR,1999,0,11.991,0,1999TUR
TUR,2000,0,9.985,0,2000TUR
TUR,2001,0,8.481,0,2001TUR
TUR,2002,0,10.82,0,2002TUR
TUR,2003,0,10.647,0,2003TUR
TUR,2004,0,12.905,0,2004TUR
TUR,2005,0,10.75,0,2005TUR
TUR,2006,0,10.769,0,2006TUR
TUR,2007,0,8.152,0,2007TUR
TUR,2008,0,7.491,0,2008TUR
TUR,2009,0,7.942,0,2009TUR
TUR,2010,0.001,10.801,0.001,2010TUR
TUR,2011,0.001,10.151,0.001,2011TUR
TUR,2012,0.001,10.508,0.001,2012TUR
TUR,2013,0.001,10.809,0.003,2013TUR
TUR,2014,0.003,7.118,0.004,2014TUR
TUR,2015,0.031,10.685,0.005,2015TUR
TUR,2016,0.157,10.126,0.006,2016TUR
TUR,2017,0.408,8.222,0.006,2017TUR
TUR,2018,1.11,8.527,0.006,2018TUR
TUR,2019,1.5,12.246,0.007,2019TUR
TKM,1985,0,0.006,0.008,1985TKM
TKM,1986,0,0.005,0.009,1986TKM
TKM,1987,0,0.005,0.009,1987TKM
TKM,1988,0,0.005,0.016,1988TKM
TKM,1989,0,0.005,0.052,1989TKM
TKM,1990,0,0.005,0.121,1990TKM
TKM,1991,0,0.005,0.241,1991TKM
TKM,1992,0,0.008,0.278,1992TKM
TKM,1993,0,0.011,0.232,1993TKM
TKM,1994,0,0.009,0.256,1994TKM
TKM,1995,0,0.01,0.3,1995TKM
TKM,1996,0,0.009,0.493,1996TKM
TKM,1997,0,0.012,0,1997TKM
TKM,1998,0,0.011,0,1998TKM
TKM,1999,0,0.01,0,1999TKM
TKM,2000,0,0.007,0,2000TKM
TKM,2001,0,0.006,0,2001TKM
TKM,2002,0,0.007,0,2002TKM
TKM,2003,0,0.005,0,2003TKM
TKM,2004,0,0.005,0,2004TKM
TKM,2005,0,0.005,0,2005TKM
TKM,2006,0,0.005,0,2006TKM
TKM,2007,0,0.005,0,2007TKM
TKM,2008,0,0.006,0,2008TKM
TKM,2009,0,0.004,0,2009TKM
TKM,2010,0,0.003,0,2010TKM
TKM,2011,0,0.003,0,2011TKM
TKM,2012,0.001,0.003,0,2012TKM
TKM,2013,0.002,0.003,0,2013TKM
TKM,2014,0.003,0.003,0,2014TKM
TKM,2015,0.004,0.002,0,2015TKM
TKM,2016,0.005,0.002,0,2016TKM
TKM,2017,0.005,0.002,0,2017TKM
TKM,2018,0.005,0.002,0,2018TKM
TKM,2019,0.004,0.002,0,2019TKM
UKR,1985,0,1.072,0,1985UKR
UKR,1986,0,1.061,0,1986UKR
UKR,1987,0,0.936,0,1987UKR
UKR,1988,0,1.163,0,1988UKR
UKR,1989,0,1.032,0,1989UKR
UKR,1990,0,0.921,0,1990UKR
UKR,1991,0,1.108,0,1991UKR
UKR,1992,0,0.856,0,1992UKR
UKR,1993,0,1.416,0,1993UKR
UKR,1994,0,1.838,0,1994UKR
UKR,1995,0,1.567,0,1995UKR
UKR,1996,0,1.411,0,1996UKR
UKR,1997,0,1.707,0,1997UKR
UKR,1998,0,2.787,0,1998UKR
UKR,1999,0,2.524,0,1999UKR
UKR,2000,0,1.98,0,2000UKR
UKR,2001,0,2.128,0,2001UKR
UKR,2002,0,1.706,0,2002UKR
UKR,2003,0,1.588,0,2003UKR
UKR,2004,0,2.006,0,2004UKR
UKR,2005,0,2.088,0,2005UKR
UKR,2006,0,2.133,0,2006UKR
UKR,2007,0,1.679,0,2007UKR
UKR,2008,0,1.956,0,2008UKR
UKR,2009,0,2.375,0,2009UKR
UKR,2010,0,2.431,0,2010UKR
UKR,2011,0.005,1.936,0.001,2011UKR
UKR,2012,0.06,1.89,0.001,2012UKR
UKR,2013,0.108,2.609,0,2013UKR
UKR,2014,0.092,1.811,0,2014UKR
UKR,2015,0.122,1.384,0,2015UKR
UKR,2016,0.119,1.867,0,2016UKR
UKR,2017,0.188,2.33,0,2017UKR
UKR,2018,0.28,2.634,0,2018UKR
UKR,2019,0.762,1.789,0,2019UKR
ARE,1965,0,0,0,1965ARE
ARE,1966,0,0,0,1966ARE
ARE,1967,0,0,0,1967ARE
ARE,1968,0,0,0,1968ARE
ARE,1969,0,0,0,1969ARE
ARE,1970,0,0,0,1970ARE
ARE,1971,0,0,0,1971ARE
ARE,1972,0,0,0,1972ARE
ARE,1973,0,0,0,1973ARE
ARE,1974,0,0,0,1974ARE
ARE,1975,0,0,0,1975ARE
ARE,1976,0,0,0,1976ARE
ARE,1977,0,0,0,1977ARE
ARE,1978,0,0,0,1978ARE
ARE,1979,0,0,0,1979ARE
ARE,1980,0,0,0,1980ARE
ARE,1981,0,0,0,1981ARE
ARE,1982,0,0,0,1982ARE
ARE,1983,0,0,0,1983ARE
ARE,1984,0,0,0,1984ARE
ARE,1985,0,0,0,1985ARE
ARE,1986,0,0,0.001,1986ARE
ARE,1987,0,0,0.001,1987ARE
ARE,1988,0,0,0.001,1988ARE
ARE,1989,0,0,0.004,1989ARE
ARE,1990,0,0,0.023,1990ARE
ARE,1991,0,0,0.038,1991ARE
ARE,1992,0,0,0.043,1992ARE
ARE,1993,0,0,0.051,1993ARE
ARE,1994,0,0,0.071,1994ARE
ARE,1995,0,0,0.092,1995ARE
ARE,1996,0,0,0.09,1996ARE
ARE,1997,0,0,0.099,1997ARE
