Code,Year,Consumption Geo Biomass Other - TWh,Consumption Hydro Generation - TWh,Consumption Solar Generation - TWh,Consumption Wind Generation -TWh,IDRE
ROU,1967,0,1.476,0,0,1967ROU
ROU,1968,0,1.562,0,0,1968ROU
ROU,1969,0,2.217,0,0,1969ROU
ROU,1970,0,2.773,0,0,1970ROU
ROU,1971,0,4.495,0,0,1971ROU
ROU,1972,0,7.343,0,0,1972ROU
ROU,1973,0,7.547,0,0,1973ROU
ROU,1974,0,8.476,0,0,1974ROU
ROU,1975,0,9.361,0,0,1975ROU
ROU,1976,0,8.107,0,0,1976ROU
ROU,1977,0,9.345,0,0,1977ROU
ROU,1978,0,10.614,0,0,1978ROU
ROU,1979,0,11.339,0,0,1979ROU
ROU,1980,0,12.637,0,0,1980ROU
ROU,1981,0,12.737,0,0,1981ROU
ROU,1982,0,11.854,0,0,1982ROU
ROU,1983,0,10.038,0,0,1983ROU
ROU,1984,0,11.326,0,0,1984ROU
ROU,1985,0,12.713,0,0,1985ROU
ROU,1986,0,10.81,0,0,1986ROU
ROU,1987,0,11.209,0,0,1987ROU
ROU,1988,0,14.776,0,0,1988ROU
ROU,1989,0,13.678,0,0,1989ROU
ROU,1990,0.001052632,11.411,0,0.001010101,1990ROU
ROU,1991,0,14.588,0,0,1991ROU
ROU,1992,0.002,11.7,0,0,1992ROU
ROU,1993,0.001,12.768,0,0,1993ROU
ROU,1994,0,13.046,0,0,1994ROU
ROU,1995,0,16.693,0,0,1995ROU
ROU,1996,0,15.755,0,0,1996ROU
ROU,1997,0.011,17.509,0,0,1997ROU
ROU,1998,0.011,18.879,0,0,1998ROU
ROU,1999,0,18.29,0,0,1999ROU
ROU,2000,0,14.778,0,0,2000ROU
ROU,2001,0,14.923,0,0,2001ROU
ROU,2002,0.003,16.046,0,0,2002ROU
ROU,2003,0.003,13.259,0,0,2003ROU
ROU,2004,0.004,16.513,0,0,2004ROU
ROU,2005,0.006,20.207,0,0,2005ROU
ROU,2006,0.004,18.356,0,0.001,2006ROU
ROU,2007,0.035,15.966,0,0.003,2007ROU
ROU,2008,0.024,17.195,0,0.005,2008ROU
ROU,2009,0.01,15.534,0.001010101,0.009,2009ROU
ROU,2010,0.111,19.883,0.002020202,0.306,2010ROU
ROU,2011,0.198,14.728,0.001,1.387,2011ROU
ROU,2012,0.212,12.066,0.008,2.64,2012ROU
ROU,2013,0.252,14.7935,0.42,4.52,2013ROU
ROU,2014,0.505,18.5235,1.2953,4.7236,2014ROU
ROU,2015,0.524,16.633,1.982,7.063,2015ROU
ROU,2016,0.531,18.028,1.82,6.59,2016ROU
ROU,2017,0.525168,14.494,1.856,7.407,2017ROU
ROU,2018,0.43713,17.6639,1.771,6.322,2018ROU
ROU,2019,0.544858718,15.43260888,1.734,6.744,2019ROU
RUS,1985,0,159.7259548,0,0,1985RUS
RUS,1986,0,164.3309696,0,0,1986RUS
RUS,1987,0,162.5278544,0,0,1987RUS
RUS,1988,0,160.9236122,0,0,1988RUS
RUS,1989,0,159.7259548,0,0,1989RUS
RUS,1990,0.065,166.8456082,0,0,1990RUS
RUS,1991,0.065,168.094,0,0,1991RUS
RUS,1992,0.063,172.594,0,0,1992RUS
RUS,1993,0.06,174.289,0,0,1993RUS
RUS,1994,0.061,175.926,0,0,1994RUS
RUS,1995,0.059,176.2552,0,0,1995RUS
RUS,1996,0.057,154.309,0,0,1996RUS
RUS,1997,0.057,157.434,0,0,1997RUS
RUS,1998,0.058,158.497,0,0,1998RUS
RUS,1999,0.058,160.492,0,0,1999RUS
