Code,Year,Access to electricity (% of population),IDEL
,2002,92.61586642,2002
,2003,92.91446414,2003
,2004,93.23054623,2004
,2005,93.617202,2005
,2006,94.28312052,2006
,2007,94.60620943,2007
,2008,95.30889618,2008
,2009,95.55986264,2009
,2010,95.91093438,2010
,2011,96.26092842,2011
,2012,96.61147049,2012
,2013,97.00028371,2013
,2014,97.01316806,2014
,2015,97.25275592,2015
,2016,97.79759421,2016
,1990,85.38128095,1990
,1991,86.58645693,1991
,1992,86.72474398,1992
,1993,87.5200235,1993
,1994,88.35634326,1994
,1995,88.48788653,1995
,1996,89.49371392,1996
,1997,89.9599256,1997
,1998,90.60696731,1998
,1999,91.21885012,1999
,2000,91.57925099,2000
,2001,91.91463043,2001
,2002,92.4462312,2002
,2003,92.7484018,2003
,2004,93.06848303,2004
,2005,93.46114395,2005
,2006,94.14109976,2006
,2007,94.46802026,2007
,2008,95.18610263,2008
,2009,95.44109044,2009
,2010,95.80105155,2010
,2011,96.1611532,2011
,2012,96.52227949,2012
,2013,96.9223771,2013
,2014,96.93646673,2014
,2015,97.18321547,2015
,2016,97.74297928,2016
,1990,84.91490668,1990
,1991,86.13246561,1991
,1992,86.23896443,1992
,1993,87.07115241,1993
,1994,87.95065319,1994
,1995,88.05031094,1995
,1996,89.13044194,1996
,1997,89.59300714,1997
,1998,90.24451795,1998
,1999,90.90690418,1999
,2000,91.23757619,2000
,2001,91.60153993,2001
,2002,92.16086523,2002
,2003,92.39328818,2003
,2004,92.78369952,2004
,2005,93.18422785,2005
,2006,93.8664742,2006
,2007,94.22459085,2007
,2008,94.97776298,2008
,2009,95.1967166,2009
,2010,95.57054389,2010
,2011,95.91387917,2011
,2012,96.26827552,2012
,2013,96.70373685,2013
,2014,96.67867669,2014
,2015,96.95127813,2015
,2016,97.55271698,2016
LVA,1990,100,1990LVA
LVA,1991,100,1991LVA
LVA,1992,100,1992LVA
LVA,1993,100,1993LVA
LVA,1994,100,1994LVA
LVA,1995,100,1995LVA
LVA,1996,100,1996LVA
LVA,1997,100,1997LVA
LVA,1998,100,1998LVA
LVA,1999,100,1999LVA
LVA,2000,100,2000LVA
LVA,2001,100,2001LVA
LVA,2002,100,2002LVA
LVA,2003,100,2003LVA
LVA,2004,100,2004LVA
LVA,2005,100,2005LVA
LVA,2006,100,2006LVA
LVA,2007,100,2007LVA
LVA,2008,100,2008LVA
LVA,2009,100,2009LVA
LVA,2010,100,2010LVA
LVA,2011,100,2011LVA
LVA,2012,100,2012LVA
LVA,2013,100,2013LVA
LVA,2014,100,2014LVA
LVA,2015,100,2015LVA
LVA,2016,100,2016LVA
,1990,9.086144186,1990
,1991,10.55157309,1991
,1992,11.06182048,1992
,1993,11.69557146,1993
,1994,12.63943972,1994
,1995,13.98344325,1995
,1996,15.63871783,1996
,1997,15.78480379,1997
,1998,17.94978262,1998
,1999,18.94011778,1999
,2000,20.47799114,2000
,2001,21.0546376,2001
,2002,22.66631628,2002
,2003,24.08972784,2003
,2004,24.70025489,2004
,2005,25.8447656,2005
,2006,28.54694839,2006
,2007,29.43937477,2007
,2008,30.45335857,2008
,2009,31.45525102,2009
,2010,32.51407442,2010
,2011,34.15507525,2011
,2012,36.38947411,2012
,2013,37.08884447,2013
,2014,38.67314015,2014
,2015,40.67939094,2015
,2016,44.7777367,2016
LBN,1990,97.90869904,1990LBN
LBN,1991,98.08947754,1991LBN
LBN,1992,98.26875305,1992LBN
LBN,1993,98.44447327,1993LBN
LBN,1994,98.61398315,1994LBN
LBN,1995,98.77430725,1995LBN
LBN,1996,98.9223938,1996LBN
LBN,1997,99.0552063,1997LBN
LBN,1998,99.16995239,1998LBN
LBN,1999,99.26478577,1999LBN
LBN,2000,99.33989716,2000LBN
LBN,2001,99.39809418,2001LBN
LBN,2002,99.44422913,2002LBN
LBN,2003,99.48410034,2003LBN
LBN,2004,99.9,2004LBN
LBN,2005,99.5692215,2005LBN
LBN,2006,99.38381709,2006LBN
LBN,2007,99.9,2007LBN
LBN,2008,99.9,2008LBN
LBN,2009,99.87830353,2009LBN
LBN,2010,99.94880676,2010LBN
LBN,2011,99.68401095,2011LBN
LBN,2012,99.99830627,2012LBN
LBN,2013,100,2013LBN
LBN,2014,100,2014LBN
LBN,2015,100,2015LBN
LBN,2016,100,2016LBN
LSO,1990,0.01,1990LSO
LSO,1991,0.01,1991LSO
LSO,1992,0.01,1992LSO
LSO,1993,0.01,1993LSO
LSO,1994,0.01,1994LSO
LSO,1995,0.01,1995LSO
LSO,1996,0.01357957,1996LSO
LSO,1997,0.061689552,1997LSO
LSO,1998,0.301523358,1998LSO
LSO,1999,0.956824481,1999LSO
LSO,2000,4.258760108,2000LSO
LSO,2001,3.629649639,2001LSO
LSO,2002,5.303376675,2002LSO
LSO,2003,6.97081995,2003LSO
LSO,2004,6.8,2004LSO
LSO,2005,10.31110764,2005LSO
LSO,2006,9.7,2006LSO
LSO,2007,13.69901657,2007LSO
LSO,2008,15.42447567,2008LSO
LSO,2009,17,2009LSO
LSO,2010,18.93547249,2010LSO
LSO,2011,20.71500206,2011LSO
LSO,2012,22.50654793,2012LSO
LSO,2013,24.30710411,2013LSO
LSO,2014,27.8,2014LSO
LSO,2015,27.92323875,2015LSO
LSO,2016,29.73330879,2016LSO
LBR,1990,0.01,1990LBR
LBR,1991,0.01,1991LBR
LBR,1992,0.01,1992LBR
LBR,1993,0.01,1993LBR
LBR,1994,0.01,1994LBR
LBR,1995,0.01,1995LBR
LBR,1996,0.01,1996LBR
LBR,1997,0.01,1997LBR
LBR,1998,0.01,1998LBR
LBR,1999,0.01,1999LBR
LBR,2000,0.01,2000LBR
LBR,2001,0.01,2001LBR
LBR,2002,0.01,2002LBR
LBR,2003,0.01,2003LBR
LBR,2004,0.011186852,2004LBR
LBR,2005,0.044350129,2005LBR
LBR,2006,0.244776547,2006LBR
LBR,2007,3,2007LBR
LBR,2008,1.75265646,2008LBR
LBR,2009,1.9,2009LBR
LBR,2010,5.146131039,2010LBR
LBR,2011,4.1,2011LBR
LBR,2012,8.599683762,2012LBR
LBR,2013,9.8,2013LBR
LBR,2014,9.4,2014LBR
LBR,2015,13.84009171,2015LBR
LBR,2016,19.8,2016LBR
LBY,1990,99.83592987,1990LBY
LBY,1991,99.84741974,1991LBY
LBY,1992,99.85840607,1992LBY
LBY,1993,99.86633301,1993LBY
LBY,1994,99.86814117,1994LBY
LBY,1995,99.86076355,1995LBY
LBY,1996,99.84116364,1996LBY
LBY,1997,99.80625916,1997LBY
LBY,1998,99.75299835,1998LBY
LBY,1999,99.67832947,1999LBY
LBY,2000,99.8,2000LBY
LBY,2001,99.4646759,2001LBY
LBY,2002,99.33629608,2002LBY
LBY,2003,99.20162964,2003LBY
LBY,2004,99.06674194,2004LBY
LBY,2005,98.93770599,2005LBY
LBY,2006,98.82056427,2006LBY
LBY,2007,98.7213974,2007LBY
LBY,2008,98.6447525,2008LBY
LBY,2009,98.58912659,2009LBY
LBY,2010,98.55153656,2010LBY
LBY,2011,98.52895355,2011LBY
LBY,2012,98.51839447,2012LBY
LBY,2013,98.5168457,2013LBY
LBY,2014,98.52130127,2014LBY
LBY,2015,98.52876282,2015LBY
LBY,2016,98.53672791,2016LBY
LIE,1990,100,1990LIE
LIE,1991,100,1991LIE
LIE,1992,100,1992LIE
LIE,1993,100,1993LIE
LIE,1994,100,1994LIE
LIE,1995,100,1995LIE
LIE,1996,100,1996LIE
LIE,1997,100,1997LIE
LIE,1998,100,1998LIE
LIE,1999,100,1999LIE
LIE,2000,100,2000LIE
LIE,2001,100,2001LIE
LIE,2002,100,2002LIE
LIE,2003,100,2003LIE
LIE,2004,100,2004LIE
LIE,2005,100,2005LIE
LIE,2006,100,2006LIE
LIE,2007,100,2007LIE
LIE,2008,100,2008LIE
LIE,2009,100,2009LIE
LIE,2010,100,2010LIE
LIE,2011,100,2011LIE
LIE,2012,100,2012LIE
LIE,2013,100,2013LIE
LIE,2014,100,2014LIE
LIE,2015,100,2015LIE
LIE,2016,100,2016LIE
LTU,1990,100,1990LTU
LTU,1991,100,1991LTU
LTU,1992,100,1992LTU
LTU,1993,100,1993LTU
LTU,1994,100,1994LTU
LTU,1995,100,1995LTU
LTU,1996,100,1996LTU
LTU,1997,100,1997LTU
LTU,1998,100,1998LTU
LTU,1999,100,1999LTU
LTU,2000,100,2000LTU
LTU,2001,100,2001LTU
LTU,2002,100,2002LTU
LTU,2003,100,2003LTU
LTU,2004,100,2004LTU
LTU,2005,100,2005LTU
LTU,2006,100,2006LTU
LTU,2007,100,2007LTU
LTU,2008,100,2008LTU
LTU,2009,100,2009LTU
LTU,2010,100,2010LTU
LTU,2011,100,2011LTU
LTU,2012,100,2012LTU
LTU,2013,100,2013LTU
LTU,2014,100,2014LTU
LTU,2015,100,2015LTU
LTU,2016,100,2016LTU
,1990,65.11219872,1990
,1991,65.42242202,1991
,1992,66.69031701,1992
,1993,67.5369222,1993
,1994,67.93432317,1994
,1995,68.78632712,1995
,1996,69.75680938,1996
,1997,70.6497216,1997
,1998,71.48901517,1998
,1999,72.8707317,1999
,2000,73.04267347,2000
,2001,72.5489102,2001
,2002,74.41833008,2002
,2003,75.20862422,2003
,2004,75.42757322,2004
,2005,76.28973988,2005
,2006,77.30624796,2006
,2007,77.97250862,2007
,2008,78.62705268,2008
,2009,79.76735809,2009
,2010,80.18199423,2010
,2011,78.95979755,2011
,2012,82.06262123,2012
,2013,82.22643995,2013
,2014,82.87742381,2014
,2015,84.49944648,2015
,2016,84.90107563,2016
,1990,8.736738936,1990
,1991,9.350031165,1991
,1992,10.00632782,1992
,1993,10.16685993,1993
,1994,10.7707928,1994
,1995,11.88932604,1995
,1996,13.39632577,1996
,1997,13.74191201,1997
,1998,14.93303345,1998
,1999,15.89596334,1999
,2000,17.92875904,2000
,2001,17.41952175,2001
,2002,18.70563088,2002
,2003,20.32751065,2003
,2004,20.70459888,2004
,2005,21.45287833,2005
,2006,23.71824083,2006
,2007,25.49323409,2007
,2008,26.01106001,2008
,2009,27.13759862,2009
,2010,27.97380595,2010
,2011,28.79061822,2011
,2012,31.3355896,2012
,2013,32.01828923,2013
,2014,33.50500334,2014
,2015,34.39258411,2015
,2016,38.83371913,2016
,1990,47.76458244,1990
,1991,48.03035767,1991
,1992,50.73610684,1992
,1993,52.43164421,1993
,1994,53.01735081,1994
,1995,54.64965512,1995
,1996,56.47399204,1996
,1997,58.08160795,1997
,1998,59.65914323,1998
,1999,62.32229967,1999
,2000,62.39160991,2000
,2001,61.31863352,2001
,2002,64.96418141,2002
,2003,66.40790943,2003
,2004,66.81934219,2004
,2005,68.5230502,2005
,2006,70.069753,2006
,2007,71.27212167,2007
,2008,72.49944278,2008
,2009,74.62718922,2009
,2010,75.18007496,2010
,2011,72.56159921,2011
,2012,78.57399337,2012
,2013,78.85635944,2013
,2014,80.09575712,2014
,2015,83.51604672,2015
,2016,83.41524835,2016
LUX,1990,100,1990LUX
LUX,1991,100,1991LUX
LUX,1992,100,1992LUX
LUX,1993,100,1993LUX
LUX,1994,100,1994LUX
LUX,1995,100,1995LUX
LUX,1996,100,1996LUX
LUX,1997,100,1997LUX
LUX,1998,100,1998LUX
LUX,1999,100,1999LUX
LUX,2000,100,2000LUX
LUX,2001,100,2001LUX
LUX,2002,100,2002LUX
LUX,2003,100,2003LUX
LUX,2004,100,2004LUX
LUX,2005,100,2005LUX
LUX,2006,100,2006LUX
LUX,2007,100,2007LUX
LUX,2008,100,2008LUX
LUX,2009,100,2009LUX
LUX,2010,100,2010LUX
LUX,2011,100,2011LUX
LUX,2012,100,2012LUX
LUX,2013,100,2013LUX
LUX,2014,100,2014LUX
LUX,2015,100,2015LUX
LUX,2016,100,2016LUX
MAC,1994,100,1994MAC
MAC,1995,100,1995MAC
MAC,1996,100,1996MAC
MAC,1997,100,1997MAC
MAC,1998,100,1998MAC
MAC,1999,100,1999MAC
MAC,2000,100,2000MAC
MAC,2001,100,2001MAC
MAC,2002,100,2002MAC
MAC,2003,100,2003MAC
MAC,2004,100,2004MAC
MAC,2005,100,2005MAC
MAC,2006,100,2006MAC
MAC,2007,100,2007MAC
MAC,2008,100,2008MAC
MAC,2009,100,2009MAC
MAC,2010,100,2010MAC
MAC,2011,100,2011MAC
MAC,2012,100,2012MAC
MAC,2013,100,2013MAC
MAC,2014,100,2014MAC
MAC,2015,100,2015MAC
MAC,2016,100,2016MAC
MDG,1990,9.571782112,1990MDG
MDG,1991,10.0140934,1991MDG
MDG,1992,9.2,1992MDG
MDG,1993,10.89463806,1993MDG
MDG,1994,11.32726288,1994MDG
MDG,1995,11.75070953,1995MDG
MDG,1996,12.16192055,1996MDG
MDG,1997,10.9,1997MDG
MDG,1998,12.93539619,1998MDG
MDG,1999,13.29154301,1999MDG
MDG,2000,13.62473679,2000MDG
MDG,2001,14.8,2001MDG
MDG,2002,14.24195862,2002MDG
MDG,2003,20.3,2003MDG
MDG,2004,14.83404636,2004MDG
MDG,2005,15.13582134,2005MDG
MDG,2006,15.44950294,2006MDG
MDG,2007,15.78115177,2007MDG
MDG,2008,16.13532257,2008MDG
MDG,2009,17.4,2009MDG
MDG,2010,16.90373993,2010MDG
MDG,2011,14.3,2011MDG
MDG,2012,17.73223686,2012MDG
MDG,2013,12.9,2013MDG
MDG,2014,18.59678078,2014MDG
MDG,2015,19.03506088,2015MDG
MDG,2016,22.9,2016MDG
MWI,1990,1.120719671,1990MWI
MWI,1991,1.5494591,1991MWI
MWI,1992,3.2,1992MWI
MWI,1993,2.402858973,1993MWI
MWI,1994,2.821911097,1994MWI
MWI,1995,3.231786013,1995MWI
MWI,1996,3.629424572,1996MWI
MWI,1997,4.011767387,1997MWI
MWI,1998,4.375755787,1998MWI
MWI,1999,4.718330383,1999MWI
MWI,2000,4.8,2000MWI
MWI,2001,5.339164257,2001MWI
MWI,2002,5.628029823,2002MWI
MWI,2003,6.2,2003MWI
MWI,2004,6.9,2004MWI
MWI,2005,6.4811759,2005MWI
MWI,2006,3.653227333,2006MWI
MWI,2007,7.099361897,2007MWI
MWI,2008,7.439959526,2008MWI
MWI,2009,7.801584721,2009MWI
MWI,2010,8.7,2010MWI
MWI,2011,7.6,2011MWI
MWI,2012,7.4,2012MWI
MWI,2013,9,2013MWI
MWI,2014,11.9,2014MWI
MWI,2015,10.8,2015MWI
MWI,2016,11,2016MWI
MYS,1990,93.95503998,1990MYS
MYS,1991,94.29708862,1991MYS
MYS,1992,94.6386261,1992MYS
MYS,1993,94.97710419,1993MYS
MYS,1994,95.3094635,1994MYS
MYS,1995,95.63264465,1995MYS
MYS,1996,95.94358826,1996MYS
MYS,1997,96.23923492,1997MYS
MYS,1998,96.5165329,1998MYS
MYS,1999,96.77241516,1999MYS
MYS,2000,97.00534058,2000MYS
MYS,2001,97.21986389,2001MYS
MYS,2002,97.42203522,2002MYS
MYS,2003,97.61792755,2003MYS
MYS,2004,97.813591,2004MYS
MYS,2005,98.0240097,2005MYS
MYS,2006,98.2416687,2006MYS
MYS,2007,98.47579956,2007MYS
MYS,2008,98.72924805,2008MYS
MYS,2009,99.3,2009MYS
MYS,2010,99.28923035,2010MYS
MYS,2011,99.56734467,2011MYS
MYS,2012,99.8,2012MYS
MYS,2013,99.92913818,2013MYS
MYS,2014,99.98512268,2014MYS
MYS,2015,99.99858856,2015MYS
MYS,2016,100,2016MYS
MDV,1990,73.0881424,1990MDV
MDV,1991,74.36536407,1991MDV
MDV,1992,75.64207458,1992MDV
MDV,1993,76.91572571,1993MDV
MDV,1994,78.18326569,1994MDV
MDV,1995,79.44161987,1995MDV
MDV,1996,80.68774414,1996MDV
MDV,1997,81.91857147,1997MDV
MDV,1998,83.13104248,1998MDV
MDV,1999,84.32209778,1999MDV
MDV,2000,83.8,2000MDV
MDV,2001,86.63990021,2001MDV
MDV,2002,87.7772522,2002MDV
MDV,2003,88.90831757,2003MDV
MDV,2004,90.03916168,2004MDV
MDV,2005,91.17584991,2005MDV
MDV,2006,92.32444,2006MDV
MDV,2007,93.49100494,2007MDV
MDV,2008,94.68008423,2008MDV
MDV,2009,99.9,2009MDV
MDV,2010,97.11832428,2010MDV
MDV,2011,98.25430298,2011MDV
MDV,2012,99.1618042,2012MDV
MDV,2013,99.71151733,2013MDV
MDV,2014,100,2014MDV
MDV,2015,99.99401093,2015MDV
MDV,2016,100,2016MDV
MLI,1990,0.01,1990MLI
MLI,1991,0.023679812,1991MLI
MLI,1992,0.130867511,1992MLI
MLI,1993,0.511635363,1993MLI
MLI,1994,0.885507882,1994MLI
MLI,1995,2.492473841,1995MLI
MLI,1996,6.2,1996MLI
MLI,1997,5.666636944,1997MLI
MLI,1998,7.227716446,1998MLI
MLI,1999,8.767381668,1999MLI
MLI,2000,10.28409481,2000MLI
MLI,2001,10.8,2001MLI
MLI,2002,13.26835442,2002MLI
MLI,2003,14.7480278,2003MLI
MLI,2004,16.22747993,2004MLI
MLI,2005,17.71277428,2005MLI
MLI,2006,16.6,2006MLI
MLI,2007,20.72514153,2007MLI
MLI,2008,22.26283073,2008MLI
MLI,2009,24.03089583,2009MLI
MLI,2010,25.39828682,2010MLI
MLI,2011,26.99004555,2011MLI
MLI,2012,25.6,2012MLI
MLI,2013,30.20660782,2013MLI
MLI,2014,31.82540131,2014MLI
MLI,2015,37.6,2015MLI
MLI,2016,35.06949997,2016MLI
MLT,1990,100,1990MLT
MLT,1991,100,1991MLT
MLT,1992,100,1992MLT
MLT,1993,100,1993MLT
MLT,1994,100,1994MLT
MLT,1995,100,1995MLT
MLT,1996,100,1996MLT
MLT,1997,100,1997MLT
MLT,1998,100,1998MLT
MLT,1999,100,1999MLT
MLT,2000,100,2000MLT
MLT,2001,100,2001MLT
MLT,2002,100,2002MLT
MLT,2003,100,2003MLT
MLT,2004,100,2004MLT
MLT,2005,100,2005MLT
MLT,2006,100,2006MLT
MLT,2007,100,2007MLT
MLT,2008,100,2008MLT
MLT,2009,100,2009MLT
MLT,2010,100,2010MLT
MLT,2011,100,2011MLT
MLT,2012,100,2012MLT
MLT,2013,100,2013MLT
MLT,2014,100,2014MLT
MLT,2015,100,2015MLT
MLT,2016,100,2016MLT
MHL,1990,52.44190979,1990MHL
MHL,1991,54.06860733,1991MHL
MHL,1992,55.69479752,1992MHL
MHL,1993,57.31792831,1993MHL
MHL,1994,58.93494034,1994MHL
MHL,1995,60.5427742,1995MHL
MHL,1996,62.13837051,1996MHL
MHL,1997,63.71867371,1997MHL
MHL,1998,65.28062439,1998MHL
MHL,1999,68.52423588,1999MHL
MHL,2000,68.33873749,2000MHL
MHL,2001,69.83791351,2001MHL
MHL,2002,71.32473755,2002MHL
MHL,2003,72.80527496,2003MHL
MHL,2004,74.28559875,2004MHL
MHL,2005,75.77175903,2005MHL
MHL,2006,77.2698288,2006MHL
MHL,2007,72.3,2007MHL
MHL,2008,80.32442474,2008MHL
MHL,2009,81.88401031,2009MHL
MHL,2010,83.46161652,2010MHL
MHL,2011,89.91960679,2011MHL
MHL,2012,86.65888977,2012MHL
MHL,2013,88.27254486,2013MHL
MHL,2014,89.89221191,2014MHL
MHL,2015,91.51487732,2015MHL
MHL,2016,93.13804626,2016MHL
MRT,1990,3.886186838,1990MRT
MRT,1991,5.400185108,1991MRT
MRT,1992,6.913673878,1992MRT
MRT,1993,8.424103737,1993MRT
MRT,1994,9.928415298,1994MRT
MRT,1995,11.4235487,1995MRT
MRT,1996,12.90644646,1996MRT
MRT,1997,14.37404919,1997MRT
MRT,1998,15.82329655,1998MRT
MRT,1999,17.25112915,1999MRT
MRT,2000,18.65601158,2000MRT
MRT,2001,22.2,2001MRT
MRT,2002,21.4166069,2002MRT
MRT,2003,22.78444862,2003MRT
MRT,2004,24.15206909,2004MRT
MRT,2005,18.2,2005MRT
MRT,2006,26.91089821,2006MRT
MRT,2007,33.04054054,2007MRT
MRT,2008,30,2008MRT
MRT,2009,31.18697548,2009MRT
MRT,2010,32.65188217,2010MRT
MRT,2011,34.13181305,2011MRT
MRT,2012,35.62375641,2012MRT
MRT,2013,37.12471008,2013MRT
MRT,2014,38.8,2014MRT
MRT,2015,39.5,2015MRT
MRT,2016,41.65210724,2016MRT
MUS,1990,99.23442078,1990MUS
MUS,1991,99.2784729,1991MUS
MUS,1992,99.32201385,1992MUS
MUS,1993,99.36250305,1993MUS
MUS,1994,99.39686584,1994MUS
MUS,1995,99.42205811,1995MUS
MUS,1996,99.43501282,1996MUS
MUS,1997,99.43267059,1997MUS
MUS,1998,99.41197205,1998MUS
MUS,1999,99.36986542,1999MUS
MUS,2000,99,2000MUS
MUS,2001,99.22132874,2001MUS
MUS,2002,99.4,2002MUS
MUS,2003,99.02339935,2003MUS
MUS,2004,98.92108154,2004MUS
MUS,2005,98.82460022,2005MUS
MUS,2006,98.74002075,2006MUS
MUS,2007,98.67340851,2007MUS
MUS,2008,98.62932587,2008MUS
MUS,2009,98.60626221,2009MUS
MUS,2010,98.60122681,2010MUS
MUS,2011,99.4,2011MUS
MUS,2012,98.63320923,2012MUS
MUS,2013,98.66422272,2013MUS
MUS,2014,98.70124054,2014MUS
MUS,2015,98.74125671,2015MUS
MUS,2016,98.78178406,2016MUS
MEX,1990,94.26457214,1990MEX
MEX,1991,94.57529449,1991MEX
MEX,1992,93.145981,1992MEX
MEX,1993,95.19265747,1993MEX
MEX,1994,95.238294,1994MEX
MEX,1995,95.78555298,1995MEX
MEX,1996,96.093624,1996MEX
MEX,1997,96.32950592,1997MEX
MEX,1998,96.092755,1998MEX
MEX,1999,96.80003357,1999MEX
MEX,2000,98.007132,2000MEX
MEX,2001,97.18483734,2001MEX
MEX,2002,97.897085,2002MEX
MEX,2003,97.52024841,2003MEX
MEX,2004,98.597701,2004MEX
MEX,2005,98.932728,2005MEX
MEX,2006,99.11416,2006MEX
MEX,2007,98.25283051,2007MEX
MEX,2008,98.914037,2008MEX
MEX,2009,98.71661377,2009MEX
MEX,2010,99.236696,2010MEX
MEX,2011,99.24835968,2011MEX
MEX,2012,99.111637,2012MEX
MEX,2013,99.74873352,2013MEX
MEX,2014,99.172928,2014MEX
MEX,2015,99,2015MEX
MEX,2016,100,2016MEX
FSM,1990,28.03698158,1990FSM
FSM,1991,29.92145157,1991FSM
FSM,1992,31.80541229,1992FSM
FSM,1993,33.68631363,1993FSM
FSM,1994,35.56109619,1994FSM
FSM,1995,37.42670441,1995FSM
FSM,1996,39.28007126,1996FSM
FSM,1997,41.11814499,1997FSM
FSM,1998,42.93786621,1998FSM
FSM,1999,44.73617172,1999FSM
FSM,2000,46,2000FSM
FSM,2001,48.26846695,2001FSM
FSM,2002,50.01306534,2002FSM
FSM,2003,51.75137711,2003FSM
FSM,2004,53.48947144,2004FSM
FSM,2005,55.23340607,2005FSM
FSM,2006,56.98924255,2006FSM
FSM,2007,58.76305389,2007FSM
FSM,2008,60.55938339,2008FSM
FSM,2009,62.3767395,2009FSM
FSM,2010,64.53152025,2010FSM
FSM,2011,66.06251526,2011FSM
FSM,2012,67.92493439,2012FSM
FSM,2013,69.7963562,2013FSM
FSM,2014,71.67379761,2014FSM
FSM,2015,73.55422974,2015FSM
FSM,2016,75.43517303,2016FSM
,1990,86.4994852,1990
,1991,87.02856926,1991
,1992,87.05114448,1992
,1993,87.92757228,1993
,1994,88.29392258,1994
,1995,88.58637962,1995
,1996,89.46438906,1996
,1997,89.79836273,1997
,1998,90.50879616,1998
,1999,90.99776171,1999
,2000,91.61485856,2000
,2001,91.95957416,2001
,2002,92.17354668,2002
,2003,92.99825494,2003
,2004,93.34308801,2004
,2005,94.27907131,2005
,2006,96.02447064,2006
,2007,94.89618446,2007
,2008,95.4883928,2008
,2009,95.71883615,2009
,2010,95.98215022,2010
,2011,96.51296153,2011
,2012,96.91928088,2012
,2013,97.88350817,2013
,2014,96.88536567,2014
,2015,97.87859214,2015
,2016,98.03171268,2016
,1990,85.83971794,1990
,1991,86.38514494,1991
,1992,86.51225262,1992
,1993,87.41819699,1993
,1994,87.79238509,1994
,1995,88.0167191,1995
,1996,88.93248655,1996
,1997,89.28128319,1997
,1998,90.01326526,1998
,1999,90.51932747,1999
,2000,91.15359125,2000
,2001,91.49924326,2001
,2002,91.71973823,2002
,2003,92.58679043,2003
,2004,92.42414942,2004
,2005,93.47353897,2005
,2006,95.44779864,2006
,2007,94.09511043,2007
,2008,94.76038367,2008
,2009,95.00870998,2009
,2010,95.29778581,2010
,2011,95.91089513,2011
,2012,96.37650108,2012
,2013,97.50618366,2013
,2014,96.32571066,2014
,2015,97.49321587,2015
,2016,97.67144737,2016
,1990,85.93966431,1990
,1991,86.48401532,1991
,1992,86.61388176,1992
,1993,87.51553725,1993
,1994,87.89023707,1994
,1995,88.11646466,1995
,1996,89.02719851,1996
,1997,89.36915468,1997
,1998,90.10269744,1998
,1999,90.60524368,1999
,2000,91.24248053,2000
,2001,91.57776402,2001
,2002,91.79714031,2002
,2003,92.65618579,2003
,2004,92.4963038,2004
,2005,93.53549191,2005
,2006,95.49421126,2006
,2007,94.15282868,2007
,2008,94.81250458,2008
,2009,95.06002604,2009
,2010,95.35005182,2010
,2011,95.95442658,2011
,2012,96.41861516,2012
,2013,97.53550339,2013
,2014,96.36822346,2014
,2015,97.52338427,2015
,2016,97.69980707,2016
,1990,70.20957451,1990
,1991,70.54924413,1991
,1992,71.93767298,1992
,1993,72.91753127,1993
,1994,73.36632214,1994
,1995,74.26292774,1995
,1996,75.24971869,1996
,1997,76.26376534,1997
,1998,77.13723213,1998
,1999,78.63438695,1999
,2000,78.69404047,2000
,2001,78.28309038,2001
,2002,80.29964395,2002
,2003,81.09060789,2003
,2004,81.38374783,2004
,2005,82.35201017,2005
,2006,83.32482522,2006
,2007,83.96165798,2007
,2008,84.72798002,2008
,2009,85.9651126,2009
,2010,86.42316932,2010
,2011,85.04486604,2011
,2012,88.25858329,2012
,2013,88.44474177,2013
,2014,89.07787576,2014
,2015,90.88163783,2015
,2016,90.85319265,2016
MDA,1990,94.91943359,1990MDA
MDA,1991,95.2743988,1991MDA
MDA,1992,95.62885284,1992MDA
MDA,1993,95.9802475,1993MDA
MDA,1994,96.32552338,1994MDA
MDA,1995,96.66162872,1995MDA
MDA,1996,96.98548889,1996MDA
MDA,1997,97.29405212,1997MDA
MDA,1998,97.58426666,1998MDA
MDA,1999,97.85306549,1999MDA
MDA,2000,98.08543396,2000MDA
MDA,2001,98.31710815,2001MDA
MDA,2002,99,2002MDA
MDA,2003,98.75007629,2003MDA
MDA,2004,99.1,2004MDA
MDA,2005,98.6,2005MDA
MDA,2006,99.40963745,2006MDA
MDA,2007,99.63329315,2007MDA
MDA,2008,99.81942749,2008MDA
MDA,2009,99.93630219,2009MDA
MDA,2010,99.9860611,2010MDA
MDA,2011,99.99860382,2011MDA
MDA,2012,100,2012MDA
MDA,2013,100,2013MDA
MDA,2014,100,2014MDA
MDA,2015,100,2015MDA
MDA,2016,100,2016MDA
MCO,1990,100,1990MCO
MCO,1991,100,1991MCO
MCO,1992,100,1992MCO
MCO,1993,100,1993MCO
MCO,1994,100,1994MCO
MCO,1995,100,1995MCO
MCO,1996,100,1996MCO
MCO,1997,100,1997MCO
MCO,1998,100,1998MCO
MCO,1999,100,1999MCO
MCO,2000,100,2000MCO
MCO,2001,100,2001MCO
MCO,2002,100,2002MCO
MCO,2003,100,2003MCO
MCO,2004,100,2004MCO
MCO,2005,100,2005MCO
MCO,2006,100,2006MCO
MCO,2007,100,2007MCO
MCO,2008,100,2008MCO
MCO,2009,100,2009MCO
MCO,2010,100,2010MCO
MCO,2011,100,2011MCO
MCO,2012,100,2012MCO
MCO,2013,100,2013MCO
MCO,2014,100,2014MCO
MCO,2015,100,2015MCO
MCO,2016,100,2016MCO
MNG,1990,68.11283875,1990MNG
MNG,1991,68.6997757,1991MNG
